"measure","location","sex","age","cause","metric","year","val","upper","lower","age_group_start","inc_base","inc_base_monthly"
"Incidence","Mozambique","Male","70 to 74","Major depressive disorder","Rate",2019,10406.8955663106,13378.63102485,7754.9793515225,70,0.104068955663106,0.00911584877431726
"Incidence","Mozambique","Female","70 to 74","Major depressive disorder","Rate",2019,13091.433632484,17264.0237025,9864.0755651,70,0.13091433632484,0.0116247033376291
"Incidence","Mozambique","Male","75 to 79","Major depressive disorder","Rate",2019,11089.24142137,15052.555278225,7435.485637225,75,0.1108924142137,0.00974694029993428
"Incidence","Mozambique","Female","75 to 79","Major depressive disorder","Rate",2019,13348.7056213392,18628.1973675,9084.63216921,75,0.133487056213392,0.011868855466074
"Incidence","Mozambique","Male","80 to 84","Major depressive disorder","Rate",2019,11488.5189317955,15145.73229105,7887.5701582675,80,0.114885189317955,0.0101182882440899
"Incidence","Mozambique","Female","80 to 84","Major depressive disorder","Rate",2019,13296.9914307947,18354.9425265,9074.14025404,80,0.132969914307947,0.0118197251846272
"Incidence","Mozambique","Male","85 to 89","Major depressive disorder","Rate",2019,11617.9959154402,15095.2956027,8519.6535270025,85,0.116179959154402,0.0102390380309475
"Incidence","Mozambique","Female","85 to 89","Major depressive disorder","Rate",2019,12949.7893434408,17201.19521175,9420.7102126,85,0.129497893434408,0.0114905650000973
"Incidence","Mozambique","Male","90 to 94","Major depressive disorder","Rate",2019,11728.7821890886,16710.765779,7959.8851599275,90,0.117287821890886,0.0103424857269337
"Incidence","Mozambique","Female","90 to 94","Major depressive disorder","Rate",2019,12572.083530409,18262.95384025,8599.106020875,90,0.12572083530409,0.0111338500812317
"Incidence","Mozambique","Male","10 to 14","Bipolar disorder","Rate",2019,102.003252814944,171.26306009565,54.5487362801792,10,0.00102003252814944,8.50424766309921e-05
"Incidence","Mozambique","Female","10 to 14","Bipolar disorder","Rate",2019,105.253720824627,171.73492411065,57.7426992631525,10,0.00105253720824627,8.77537756220903e-05
"Incidence","Mozambique","Male","15 to 19","Bipolar disorder","Rate",2019,134.461884384489,205.87909248675,84.408360544725,15,0.00134461884384489,0.000112120685250905
"Incidence","Mozambique","Female","15 to 19","Bipolar disorder","Rate",2019,137.574220284255,202.2989278335,86.6675013109125,15,0.00137574220284255,0.000114717536522146
"Incidence","Mozambique","Male","20 to 24","Bipolar disorder","Rate",2019,82.6854206430857,152.68879023515,38.674941713805,20,0.000826854206430857,6.89306440843085e-05
"Incidence","Mozambique","Female","20 to 24","Bipolar disorder","Rate",2019,82.9722359347439,150.9569203965,40.6078130334025,20,0.000829722359347439,6.91698384452932e-05
"Incidence","Mozambique","Male","25 to 29","Bipolar disorder","Rate",2019,58.5764594461684,98.3121058237475,29.4052496271675,25,0.000585764594461684,4.88268263956204e-05
"Incidence","Mozambique","Female","25 to 29","Bipolar disorder","Rate",2019,58.0284658388178,98.0656722017,29.2238291828,25,0.000580284658388178,4.83699208619903e-05
"Incidence","Mozambique","Male","30 to 34","Bipolar disorder","Rate",2019,51.4101584796243,93.7023792534,24.8112701811875,30,0.000514101584796243,4.28518968583758e-05
"Incidence","Mozambique","Female","30 to 34","Bipolar disorder","Rate",2019,50.6873251095811,95.80574337694,23.959826173365,30,0.000506873251095811,4.22492537057728e-05
"Incidence","Mozambique","Male","35 to 39","Bipolar disorder","Rate",2019,61.1739796543494,108.0644954277,29.8215802777,35,0.000611739796543494,5.09926153055007e-05
"Incidence","Mozambique","Female","35 to 39","Bipolar disorder","Rate",2019,60.9381980548188,108.0228380655,29.0092254359325,35,0.000609381980548188,5.0796020606203e-05
"Incidence","Mozambique","Male","40 to 44","Bipolar disorder","Rate",2019,65.0796191436177,113.279145966,30.248389210825,40,0.000650796191436177,5.42491993923422e-05
"Incidence","Mozambique","Female","40 to 44","Bipolar disorder","Rate",2019,65.6776362580806,111.064411653975,31.22446027227,40,0.000656776362580806,5.47478458367001e-05
"Incidence","Mozambique","Male","45 to 49","Bipolar disorder","Rate",2019,63.1893188558342,113.89796352115,28.3993263400925,45,0.000631893188558342,5.26730224944538e-05
"Incidence","Mozambique","Female","45 to 49","Bipolar disorder","Rate",2019,64.963794461367,119.431242954925,30.82403260422,45,0.00064963794461367,5.41526212586296e-05
"Incidence","Mozambique","Male","50 to 54","Bipolar disorder","Rate",2019,62.2394552286265,113.32832934825,29.25978862901,50,0.000622394552286265,5.18810141486581e-05
"Incidence","Mozambique","Female","50 to 54","Bipolar disorder","Rate",2019,63.8632256757667,114.44728861995,30.32784015249,50,0.000638632256757667,5.32349387371012e-05
"Incidence","Mozambique","Male","55 to 59","Bipolar disorder","Rate",2019,62.2706871619238,93.6266863922,36.8432351152875,55,0.000622706871619238,5.1907055621192e-05
"Incidence","Mozambique","Female","55 to 59","Bipolar disorder","Rate",2019,62.4211712108792,93.83194194017,36.167930034405,55,0.000624211712108792,5.2032530706736e-05
"Incidence","Mozambique","Male","60 to 64","Bipolar disorder","Rate",2019,56.8322871190385,95.13012837585,25.05466090783,60,0.000568322871190385,4.73725802044855e-05
"Incidence","Mozambique","Female","60 to 64","Bipolar disorder","Rate",2019,56.3146961510193,94.96973085825,24.5107904585375,60,0.000563146961510193,4.69410305951046e-05
"Incidence","Mozambique","Male","65 to 69","Bipolar disorder","Rate",2019,45.935131955294,72.96333451339,23.859348012075,65,0.00045935131955294,3.82873381620241e-05
"Incidence","Mozambique","Female","65 to 69","Bipolar disorder","Rate",2019,45.5523292446525,72.9354382408575,23.3306550648175,65,0.000455523292446525,3.796820208124e-05
"Incidence","Mozambique","Male","70 to 74","Bipolar disorder","Rate",2019,35.0328334988263,51.7519590806225,21.5815157082,70,0.000350328334988263,2.9198716567147e-05
"Incidence","Mozambique","Female","70 to 74","Bipolar disorder","Rate",2019,34.7842269397795,51.0282321429075,20.934707433885,70,0.000347842269397795,2.8991478118412e-05
"Incidence","Mozambique","Male","75 to 79","Bipolar disorder","Rate",2019,24.1102287173868,41.4390727756125,13.66098709274,75,0.000241102287173868,2.00940778615211e-05
"Incidence","Mozambique","Female","75 to 79","Bipolar disorder","Rate",2019,23.9947264167469,41.8720006595375,13.927588164035,75,0.000239947264167469,1.99978047177307e-05
"Incidence","Mozambique","Male","80 to 84","Bipolar disorder","Rate",2019,18.0720099336686,35.59898879438,8.1115830359615,80,0.000180720099336686,1.50612558432739e-05
"Incidence","Mozambique","Female","80 to 84","Bipolar disorder","Rate",2019,17.8826308371031,36.38079751678,8.22754312788,80,0.000178826308371031,1.49034139181881e-05
"Incidence","Mozambique","Male","85 to 89","Bipolar disorder","Rate",2019,16.9341459426947,28.04644134703,8.96633555383425,85,0.000169341459426947,1.41128836882443e-05
"Incidence","Mozambique","Female","85 to 89","Bipolar disorder","Rate",2019,16.464087216704,28.38809930895,8.8461416523495,85,0.00016464087216704,1.37211081117083e-05
"Incidence","Mozambique","Male","90 to 94","Bipolar disorder","Rate",2019,15.7905847737246,28.293089611975,7.36038332076425,90,0.000157905847737246,1.31597730909094e-05
"Incidence","Mozambique","Female","90 to 94","Bipolar disorder","Rate",2019,15.0394732138944,25.69554652974,7.2148748568825,90,0.000150394732138944,1.25337583318785e-05
"Incidence","Mozambique","Male","10 to 14","Anxiety disorders","Rate",2019,640.32870929435,901.17943950825,439.7303448465,10,0.0064032870929435,0.000535179746390724
"Incidence","Mozambique","Female","10 to 14","Anxiety disorders","Rate",2019,833.59041039131,1170.57880317,570.889380175,10,0.0083359041039131,0.000697326925122921
"Incidence","Mozambique","Male","15 to 19","Anxiety disorders","Rate",2019,688.08930983882,1101.0735445125,373.691788035,15,0.0068808930983882,0.000575224128685492
"Incidence","Mozambique","Female","15 to 19","Anxiety disorders","Rate",2019,902.80058400064,1436.1809592875,532.8504993775,15,0.0090280058400064,0.000755464928660854
"Incidence","Mozambique","Male","20 to 24","Anxiety disorders","Rate",2019,706.3244027396,1180.741201825,340.56791764325,20,0.007063244027396,0.000590517810823754
"Incidence","Mozambique","Female","20 to 24","Anxiety disorders","Rate",2019,920.11815859417,1523.7452994675,477.251583827,20,0.0092011815859417,0.000770017877717244
"Incidence","Mozambique","Male","25 to 29","Anxiety disorders","Rate",2019,697.66128726323,1033.22598372,453.336282731,25,0.0069766128726323,0.000583251777765637
"Incidence","Mozambique","Female","25 to 29","Anxiety disorders","Rate",2019,890.98064998323,1288.3922674875,578.5439905935,25,0.0089098064998323,0.000745533300165691
"Incidence","Mozambique","Male","30 to 34","Anxiety disorders","Rate",2019,690.69829324228,996.888069005,464.12869584875,30,0.0069069829324228,0.000577412112341857
"Incidence","Mozambique","Female","30 to 34","Anxiety disorders","Rate",2019,865.647775213,1225.539818085,570.7372436415,30,0.00865647775213,0.000724251161135392
"Incidence","Mozambique","Male","35 to 39","Anxiety disorders","Rate",2019,683.81768159759,1073.508558615,407.2962726775,35,0.0068381768159759,0.000571641907355369
"Incidence","Mozambique","Female","35 to 39","Anxiety disorders","Rate",2019,840.91614347626,1275.727303995,485.36792695275,35,0.0084091614347626,0.000703478934794943
"Incidence","Mozambique","Male","40 to 44","Anxiety disorders","Rate",2019,654.66986611802,1034.6054791425,375.6728343575,40,0.0065466986611802,0.000547202087249343
"Incidence","Mozambique","Female","40 to 44","Anxiety disorders","Rate",2019,797.70054833705,1236.1903779075,449.52941088225,40,0.0079770054833705,0.000667193328285021
"Incidence","Mozambique","Male","45 to 49","Anxiety disorders","Rate",2019,604.35596864594,874.255006773,403.1715688605,45,0.0060435596864594,0.000505030421516284
"Incidence","Mozambique","Female","45 to 49","Anxiety disorders","Rate",2019,736.73338589317,1044.317897545,481.019339355,45,0.0073673338589317,0.000616027401963759
"Incidence","Mozambique","Male","50 to 54","Anxiety disorders","Rate",2019,554.18005162681,776.05332664375,390.94197924275,50,0.0055418005162681,0.000462993890403607
"Incidence","Mozambique","Female","50 to 54","Anxiety disorders","Rate",2019,675.45943253521,939.126842085,467.04825752975,50,0.0067545943253521,0.000564633021906791
"Incidence","Mozambique","Male","55 to 59","Anxiety disorders","Rate",2019,503.5348603277,764.3327656345,320.625894171,55,0.005035348603277,0.000420583920531348
"Incidence","Mozambique","Female","55 to 59","Anxiety disorders","Rate",2019,613.45884345143,916.50231780925,385.25574927825,55,0.0061345884345143,0.000512658739965088
"Incidence","Mozambique","Male","60 to 64","Anxiety disorders","Rate",2019,443.51808501131,712.0730232195,258.742674098,60,0.0044351808501131,0.000370351856397999
"Incidence","Mozambique","Female","60 to 64","Anxiety disorders","Rate",2019,532.25131888317,837.71866645675,298.85385361575,60,0.0053225131888317,0.000444628475482767
"Incidence","Mozambique","Male","65 to 69","Anxiety disorders","Rate",2019,374.4640390683,556.087253913,247.50524026475,65,0.003744640390683,0.000312590225881482
"Incidence","Mozambique","Female","65 to 69","Anxiety disorders","Rate",2019,432.74366796004,656.31907571175,280.163379159,65,0.0043274366796004,0.000361336963283221
"Incidence","Mozambique","Male","70 to 74","Anxiety disorders","Rate",2019,305.13986032204,418.22888974775,221.5220043845,70,0.0030513986032204,0.000254639541532486
"Incidence","Mozambique","Female","70 to 74","Anxiety disorders","Rate",2019,333.25721774193,475.81669010025,238.001573856,70,0.0033325721774193,0.000278139442403069
"Incidence","Mozambique","Male","75 to 79","Anxiety disorders","Rate",2019,235.46569966564,346.322619477,161.0350479505,75,0.0023546569966564,0.00019643350115206
"Incidence","Mozambique","Female","75 to 79","Anxiety disorders","Rate",2019,233.48645102596,328.6400096065,156.43426281125,75,0.0023348645102596,0.000194780574196418
"Incidence","Mozambique","Male","80 to 84","Anxiety disorders","Rate",2019,175.665965440113,293.3519669045,101.75503211775,80,0.00175665965440113,0.000146506299427696
"Incidence","Mozambique","Female","80 to 84","Anxiety disorders","Rate",2019,160.718621145367,260.19474168375,85.2562828141,80,0.00160718621145367,0.000134030943775065
"Incidence","Mozambique","Male","85 to 89","Anxiety disorders","Rate",2019,125.933436217674,210.0072403125,72.941695575,85,0.00125933436217674,0.000105005152411297
"Incidence","Mozambique","Female","85 to 89","Anxiety disorders","Rate",2019,115.258287608041,185.738988966,61.554939107275,85,0.00115258287608041,9.60993497072238e-05
"Incidence","Mozambique","Male","90 to 94","Anxiety disorders","Rate",2019,75.8926378441948,126.224894565,43.936881303225,90,0.000758926378441948,6.32658743681125e-05
"Incidence","Mozambique","Female","90 to 94","Anxiety disorders","Rate",2019,69.524537302478,111.8003113795,37.2945013676,90,0.00069524537302478,5.79555845241497e-05
"Incidence","Morocco","Male","10 to 14","Major depressive disorder","Rate",2019,2010.62563588516,3262.6034233125,1039.73528736225,10,0.0201062563588516,0.00169116320685281
"Incidence","Morocco","Female","10 to 14","Major depressive disorder","Rate",2019,3407.12143381499,5331.1105385625,1712.776589937,10,0.0340712143381499,0.00288459556390475
"Incidence","Morocco","Male","15 to 19","Major depressive disorder","Rate",2019,4586.5792537275,6639.0185894,3040.450205625,15,0.045865792537275,0.00390493406735015
"Incidence","Morocco","Female","15 to 19","Major depressive disorder","Rate",2019,7195.5360773775,10489.3033868,4799.4641894875,15,0.071955360773775,0.00620363125337742
"Incidence","Morocco","Male","20 to 24","Major depressive disorder","Rate",2019,5806.3987762214,8197.3020272825,3847.88530038,20,0.058063987762214,0.00497242422031841
"Incidence","Morocco","Female","20 to 24","Major depressive disorder","Rate",2019,8472.6168311297,12048.82585575,5547.29572596,20,0.084726168311297,0.00735051756799709
"Incidence","Morocco","Male","25 to 29","Major depressive disorder","Rate",2019,5889.2887702305,8653.9431104625,3920.38801815,25,0.058892887702305,0.00504542202603053
"Incidence","Morocco","Female","25 to 29","Major depressive disorder","Rate",2019,8179.8742870839,11935.582611,5236.3111908375,25,0.081798742870839,0.00708632922292274
"Incidence","Morocco","Male","30 to 34","Major depressive disorder","Rate",2019,6331.5683734497,9104.0483695,4381.52226708,30,0.063315683734497,0.00543591850936298
"Incidence","Morocco","Female","30 to 34","Major depressive disorder","Rate",2019,8670.5391652325,12471.8899108,5882.49675319,30,0.086705391652325,0.00752957372178653
"Incidence","Morocco","Male","35 to 39","Major depressive disorder","Rate",2019,7120.6138079126,9884.7772145,5164.7184671,35,0.071206138079126,0.00613679723507388
"Incidence","Morocco","Female","35 to 39","Major depressive disorder","Rate",2019,9908.1481084015,13595.542676625,6774.36939381,35,0.099081481084015,0.00865734577284749
"Incidence","Morocco","Male","40 to 44","Major depressive disorder","Rate",2019,7452.8020526247,10551.363773875,5200.71154855,40,0.074528020526247,0.00643350113386931
"Incidence","Morocco","Female","40 to 44","Major depressive disorder","Rate",2019,10817.6641643965,15110.25812025,7335.83407855,40,0.108176641643965,0.00949523243459305
"Incidence","Morocco","Male","45 to 49","Major depressive disorder","Rate",2019,7361.6243923099,9607.11920975,5547.25156155,45,0.073616243923099,0.00635196599107879
"Incidence","Morocco","Female","45 to 49","Major depressive disorder","Rate",2019,11453.812271288,14623.370715725,8457.69331695,45,0.11453812271288,0.0100859484510852
